forecast_date,target,target_end_date,location,type,quantile,value
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.8,2555
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.85,2576
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.9,2607
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.95,2669.95
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.975,2719.9
2020-06-07,8 day ahead cum death,2020-06-15,13,quantile,0.99,2767.317
2020-06-07,8 day ahead cum death,2020-06-15,13,point,NA,2465.5
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.01,2
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.025,4
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.05,6
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.1,8
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.15,12
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.2,15
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.25,17
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.3,19
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.35,22
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.4,25
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.45,28
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.5,31
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.55,34
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.6,37
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.65,41.55
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.7,46
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.75,50
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.8,56
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.85,64
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.9,76
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.95,100
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.975,133.792
2020-06-07,9 day ahead inc death,2020-06-16,13,quantile,0.99,188.297
2020-06-07,9 day ahead inc death,2020-06-16,13,point,NA,31
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.01,2337.673
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.025,2350
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.05,2370.35
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.1,2392
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.15,2406.383
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.2,2423
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.25,2436.417
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.3,2447
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.35,2461.45
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.4,2475.933
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.45,2487
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.5,2497
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.55,2506.517
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.6,2520.533
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.65,2534.55
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.7,2555
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.75,2573.583
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.8,2596
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.85,2623.617
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.9,2669.633
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.95,2727
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.975,2778.317
2020-06-07,9 day ahead cum death,2020-06-16,13,quantile,0.99,2835.643
2020-06-07,9 day ahead cum death,2020-06-16,13,point,NA,2497
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.01,2
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.025,4
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.05,6
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.1,9
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.15,12
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.2,15
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.25,17
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.3,19
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.35,22
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.4,25
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.45,28
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.5,32
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.55,36
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.6,39
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.65,44
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.7,50
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.75,56
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.8,66
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.85,75
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.9,89.633
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.95,117.65
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.975,147.583
2020-06-07,10 day ahead inc death,2020-06-17,13,quantile,0.99,186
2020-06-07,10 day ahead inc death,2020-06-17,13,point,NA,32
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.01,2357.673
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.025,2373
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.05,2397.4
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.1,2423.367
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.15,2440
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.2,2454.4
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.25,2470
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.3,2482
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.35,2497
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.4,2508
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.45,2520.483
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.5,2534.5
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.55,2548
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.6,2560.533
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.65,2576
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.7,2594
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.75,2619.583
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.8,2644
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.85,2676
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.9,2733.533
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.95,2804
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.975,2880.533
2020-06-07,10 day ahead cum death,2020-06-17,13,quantile,0.99,2950.96
2020-06-07,10 day ahead cum death,2020-06-17,13,point,NA,2534.5
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.01,2
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.025,3
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.05,5
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.1,9
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.15,12
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.2,14
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.25,17
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.3,19
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.35,22
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.4,25
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.45,28
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.5,31
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.55,34
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.6,38.533
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.65,44
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.7,48
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.75,53
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.8,59
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.85,66
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.9,81.633
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.95,108.3
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.975,146.792
2020-06-07,11 day ahead inc death,2020-06-18,13,quantile,0.99,171.653
2020-06-07,11 day ahead inc death,2020-06-18,13,point,NA,31
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.01,2377.673
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.025,2407
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.05,2429
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.1,2452
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.15,2470
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.2,2488.4
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.25,2501.833
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.3,2513
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.35,2526.45
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.4,2544.467
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.45,2560
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.5,2571
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.55,2581
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.6,2596
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.65,2612
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.7,2637
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.75,2658
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.8,2692.6
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.85,2741.233
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.9,2786
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.95,2871.95
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.975,2947.375
2020-06-07,11 day ahead cum death,2020-06-18,13,quantile,0.99,3093.98
2020-06-07,11 day ahead cum death,2020-06-18,13,point,NA,2571
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.01,2
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.025,4
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.05,6
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.1,9
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.15,12
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.2,16
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.25,18
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.3,22
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.35,24.45
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.4,26
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.45,29
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.5,32
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.55,35
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.6,39
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.65,43
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.7,47.567
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.75,54
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.8,61
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.85,71
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.9,85
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.95,111.65
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.975,141
2020-06-07,12 day ahead inc death,2020-06-19,13,quantile,0.99,186.653
2020-06-07,12 day ahead inc death,2020-06-19,13,point,NA,32
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.01,2404.347
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.025,2431.208
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.05,2457
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.1,2483.367
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.15,2499
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.2,2517
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.25,2534
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.3,2545
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.35,2560.45
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.4,2576
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.45,2589
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.5,2604.5
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.55,2621
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.6,2635.533
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.65,2656.55
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.7,2678.567
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.75,2705
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.8,2739
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.85,2786
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.9,2863.533
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.95,2947.65
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.975,3049.058
2020-06-07,12 day ahead cum death,2020-06-19,13,quantile,0.99,3189.98
2020-06-07,12 day ahead cum death,2020-06-19,13,point,NA,2604.5
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.01,2
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.025,3
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.05,6
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.1,9
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.15,12
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.2,14
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.25,17
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.3,20
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.35,23
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.4,26
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.45,29
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.5,34.5
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.55,39
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.6,44
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.65,50
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.7,54
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.75,60
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.8,68
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.85,78.617
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.9,93
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.95,133.65
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.975,158.475
2020-06-07,13 day ahead inc death,2020-06-20,13,quantile,0.99,238.297
2020-06-07,13 day ahead inc death,2020-06-20,13,point,NA,34.5
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.01,2441.337
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.025,2465.842
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.05,2488.7
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.1,2515.367
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.15,2529.383
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.2,2550
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.25,2563
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.3,2578.433
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.35,2601
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.4,2615.467
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.45,2629.483
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.5,2646
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.55,2657.517
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.6,2676
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.65,2700
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.7,2718.567
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.75,2749
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.8,2797
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.85,2844.233
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.9,2924.633
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.95,3081.3
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.975,3173.167
2020-06-07,13 day ahead cum death,2020-06-20,13,quantile,0.99,3299.277
2020-06-07,13 day ahead cum death,2020-06-20,13,point,NA,2646
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.01,1
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.025,3
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.05,5
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.1,7
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.15,11
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.2,14
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.25,16
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.3,19.433
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.35,23
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.4,25.467
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.45,29
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.5,33
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.55,37
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.6,41
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.65,45
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.7,52
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.75,57
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.8,66
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.85,78
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.9,96.633
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.95,127.65
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.975,165.633
2020-06-07,14 day ahead inc death,2020-06-21,13,quantile,0.99,215.327
2020-06-07,14 day ahead inc death,2020-06-21,13,point,NA,33
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.01,2456.683
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.025,2492.683
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.05,2517.35
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.1,2540
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.15,2558
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.2,2573.4
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.25,2594
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.3,2617
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.35,2634.45
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.4,2650
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.45,2660.483
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.5,2675.5
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.55,2692.517
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.6,2713
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.65,2735
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.7,2759.567
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.75,2800.167
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.8,2854.6
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.85,2917.233
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.9,3028.533
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.95,3151.9
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.975,3300.633
2020-06-07,14 day ahead cum death,2020-06-21,13,quantile,0.99,3402.603
2020-06-07,14 day ahead cum death,2020-06-21,13,point,NA,2675.5
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.01,3
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.025,5
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.05,7
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.1,11
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.15,14
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.2,17
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.25,19.417
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.3,22
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.35,25
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.4,28
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.45,31
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.5,34
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.55,37.517
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.6,42
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.65,47
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.7,53
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.75,61
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.8,72
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.85,84
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.9,105
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.95,126.65
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.975,152.475
2020-06-07,15 day ahead inc death,2020-06-22,13,quantile,0.99,214.583
2020-06-07,15 day ahead inc death,2020-06-22,13,point,NA,34
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.01,2489.337
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.025,2518.525
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.05,2541.05
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.1,2571.367
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.15,2589.383
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.2,2610
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.25,2632.417
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.3,2650.433
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.35,2668
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.4,2681
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.45,2698
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.5,2721.5
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.55,2735
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.6,2753.533
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.65,2777.55
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.7,2811
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.75,2848.75
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.8,2893
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.85,2991.85
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.9,3115
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.95,3270.65
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.975,3395.692
2020-06-07,15 day ahead cum death,2020-06-22,13,quantile,0.99,3555.99
2020-06-07,15 day ahead cum death,2020-06-22,13,point,NA,2721.5
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.01,2
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.025,4
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.05,6.35
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.1,11
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.15,14
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.2,17
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.25,20
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.3,24
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.35,28
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.4,30
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.45,34
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.5,37
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.55,40
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.6,44
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.65,48
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.7,54
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.75,60.583
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.8,69.6
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.85,83
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.9,101.633
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.95,140.65
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.975,172.317
2020-06-07,16 day ahead inc death,2020-06-23,13,quantile,0.99,211.93
2020-06-07,16 day ahead inc death,2020-06-23,13,point,NA,37
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.01,2517.673
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.025,2546.367
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.05,2572
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.1,2605.367
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.15,2626
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.2,2652
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.25,2670.833
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.3,2689.867
2020-06-07,16 day ahead cum death,2020-06-23,13,quantile,0.35,2701
